district,min_noise,max_noise,summer_noise_complaints,min_arrests,max_arrests,density,ldensity,p21own,p21rent,mhhi21,mean_noise,mean_arrests,living_alone_ratio,same_sex_ratio,black_nys_ratio,black_fb_ratio,white_transplant_ratio,femHHH_ratio,drive_ratio,train_ratio,walk_ratio,bike_ratio,wfh_ratio,bus_ratio,hh21olongp,h21p,nha21p,nhb21p,nhw21p,mex21p,prican21p,domin21p,colomb21p,kor21p,chin21p,venez21p,hh21op,hh21rc,range_of_arrests,range_of_noise,cvap21bapp,rv21irp,rv21italp,pg20jrbp,pg20djtp,dpp20bs,adams213p,garcia213p,winda21p,perc_retail,perc_finance,perc_healthcare
32,0.825217930525634,19.8043174552417,34.9995106511696,0.594135891979059,2.22555476954013,15924.439461495,4.87777784602086,1080.7278321663,707.723137378205,39053.93537178,15.7113132690611,2.87368254501827,3.11790223339111,0.193248166752107,5.03982443455339,2.36525760468356,1.83641152967521,16.9289954476168,44.1915123622245,0.570783467815139,4.58935556688073,0.874631193976884,6.31166597643427,7.82353478100586,42.3684941900629,34.0531638372465,16.1502204238683,6.85715251616433,37.1358910603436,2.14170965373382,9.13691307298008,8.25370987448263,2.92781443704604,0.045249722226408,2.80197799752208,0.276456284850698,59.0880918823191,48.6214105079124,4.40988361608653,43.9474245855758,31.1907917735008,4.80947672479394,3.8875865562484,60.2940096039081,37.8311070367654,40.964096258637,42.0475206937395,38.071428408192,2.28945563321197,10.7490946729251,5.29406899494324,22.204656483284
33,1.41093144396312,16.4182463347564,27.3164053223966,0.504367107850043,2.64602048458037,23926.0286797176,4.32368227132494,409.806044989796,1114.08939682558,44187.8373424862,17.1428362881889,2.56865234155799,5.74768778871093,0.477903564154621,4.65571856789916,1.18700480070029,19.1420340988059,7.56723293482677,9.8307676311293,0.424174226133174,18.5472799484021,3.08779931598226,17.6970056486885,2.49997496254238,32.462047985764,13.33351357144,6.41245623087966,6.99666628265688,68.7324069277504,1.88919246073108,4.86352505604581,1.91896236138342,0.803399241322211,0.859597289960872,3.04872333317079,0.296700304176265,26.3835972924344,123.293752651941,4.57537111015265,40.786390059293,56.2175002545701,3.07166273616075,1.39181421073898,74.6286360347175,26.1968272215785,143.01185299528,35.2169710584383,52.2527852098381,0.886580491433175,8.6751233634076,9.40651826995671,12.7090546030972
34,3.28460414059149,32.1117294111772,57.8868366125814,0.491273881805169,2.34829834815467,21791.1974097222,3.96619143191094,213.570547761745,1183.85235769362,29531.1424007447,41.3694368164871,4.0088495264499,5.03173042152693,0.404078291461419,8.31480015718188,2.1211333374251,15.9578562304019,17.5971407504316,10.3930762564639,0.356035882789113,8.02402503676612,3.33007929698948,12.9989502906147,3.59173654148348,31.553297027328,43.0851402648858,8.08358853923535,9.0346656051513,36.5046432469205,6.37259087941723,16.4899003022345,8.58396986778173,1.32763491561106,0.669833800562849,4.58396347406245,0.29763003189693,14.2836796522036,113.224688987728,5.90719997680705,88.3455247795764,42.629073537901,2.46532353834849,2.21822093076383,86.3420933783382,13.3187880517906,194.949783968186,28.9024763230107,48.14799417521,0.920599107203628,9.69915624207476,6.84275081314503,15.596244403466
35,1.98877872499981,20.5977295360617,34.1417021343638,0.467502528727695,2.81946083154133,23261.297684542,3.89092364686758,366.203448638092,957.043651248704,33148.6972521212,25.3382848114033,3.90202866541057,5.53138837178301,0.366718148680592,19.7246346358718,11.4581825461488,17.0060435940468,16.4974661263443,10.3781796493079,0.64403008319314,8.76897485629791,3.15595098029435,17.6298632376424,4.69633996576872,33.3971695528557,14.1081856567816,6.32457560178102,36.0358437828517,38.1261121158163,1.54424965592297,4.41299073684524,3.19415902373154,0.496531865064356,0.75680522386155,2.70724873883923,0.1419076830506,24.4389658798724,85.4197381179076,7.95491331823356,57.4017987880479,54.2081636569038,2.99931469485836,0.916363846850221,90.0999444012017,7.87105654769323,202.090475795902,43.5379295520968,44.2220037625249,9.2781601416359,8.29045307108562,7.94284311453697,16.980395919229
36,2.52567527911526,24.765002355307,44.4095975329134,0.737285806381682,4.11896767129459,25802.5463634398,4.31200373823115,399.857657987359,1083.91476694712,25566.5102000617,27.2469912317895,4.35762017907445,5.46924002277246,0.29963451191601,35.3344267838289,11.6430164676,10.1858372330312,22.6234657244266,13.2436698536738,0.99905472371774,4.8378628616143,4.0029766002248,12.8290741535334,8.59103926516217,35.0014880764237,18.8184034105379,3.3140225686814,52.8318145279832,20.6217323003818,2.67955569078999,6.19539340454302,4.9102695512839,0.429517462636829,0.377349659768943,1.03981142806345,0.299150340615486,20.7234846216252,59.9049788362894,8.04904654038682,57.8519408497908,40.0181986100651,2.8692322640786,0.903197304435824,93.4224295982773,4.38925981485036,171.471720086509,53.9515026428207,30.5971653106791,9.199590349117,9.84339637296464,5.61595057027077,19.6557137345358
37,1.74363305526541,32.4005801389844,64.36108986684,0.613319928188548,3.11905803276207,24692.6446360048,4.76673452877317,435.158914950618,1113.211843626,24554.2636483003,26.933058064555,3.33903934510512,3.81905689140201,0.126962772148682,19.7516066405234,9.67154538821877,4.73215972152871,22.3679389377569,20.3763065199848,1.67442949083204,4.54421816543866,1.2643722748115,7.03466042644493,7.40151271544843,45.5200856903616,52.1869688154547,5.61803837314505,28.4872408990436,10.2080075790602,5.9364004846416,14.1495023016145,17.5283115605049,0.795941896828058,0.236667301247837,2.05411130082899,0.301418482538614,25.1185906105175,128.552561343887,6.05503595868327,69.2304775386922,24.0378262139282,1.75656010927573,1.9088174032207,86.384500378802,11.4779791727889,90.7377973129321,54.7439838152321,26.001587053731,5.06493272145126,11.7990756575301,4.14381790128488,23.3355103501513
38,1.21181211948991,13.9952793982322,23.6014129988437,0.632313131134013,2.49988817080902,30808.7607334803,5.31198174410778,461.098252417922,1166.56875744317,32537.1622639406,11.9263601826783,2.7830401812787,3.16597096837879,0.223793958758812,2.88736921847364,1.29471775612888,7.47382628217645,14.5114055656294,13.9170576808043,0.759952507792509,15.3935781980973,2.34482813224214,11.1521512242026,6.67837737374647,39.5211534180358,34.6490753546092,32.4661911580368,4.13958223390686,25.2848426881498,14.0448849043655,7.2332055276399,4.33185538827984,0.871396313744869,0.133798763718039,28.9351627707935,0.155941986445387,26.2152301344129,178.383703103075,4.28443047858159,27.7888469828721,36.1091264034909,1.72798521633592,1.96383622064017,71.6136006204107,24.9454560334292,81.4060575592221,29.6575008298789,41.5636019668662,0.558541203190416,9.59725393585682,5.15563208778434,22.3547546072931
39,0.663715694382859,7.8736816503224,10.5326611906764,0.429678035466538,1.31591023619165,22005.8966339521,4.27317105781153,626.085367132868,786.402871552549,49925.0522487208,8.48440151472516,1.76918150631425,4.4649124978435,0.60072442970835,2.81626186905033,1.32525237208484,21.0699838888134,7.56577213044428,9.61451066562887,0.513257975199333,10.564606631462,2.82911063474155,20.4071380244765,2.51828329784936,38.6339222088985,15.1854584731052,11.8216547905713,4.71884986045467,63.1510220452184,4.44568812217402,3.99954999736711,0.777220594192422,0.638896754597582,1.13799069706859,4.2331555163794,0.0839638178093535,40.7882636545648,69.7032912783936,1.98005828194081,20.549102032134,65.5804465634388,3.73224223826721,2.05758108063416,82.6142925595638,15.3813896217226,163.76412202739,21.2865615723832,66.4674126248927,0.880986776846872,7.67682588019013,9.45689821656862,14.9441642340134
40,3.61642824024782,29.6406304595827,55.5602861193375,0.518668686033399,2.4985930859405,27184.9313440434,3.82799020811331,316.633061238618,1132.30725991586,24642.6471049342,39.1164702229662,3.56802149014448,5.54002192641474,0.316846530790228,22.1667716721048,24.0048771218467,8.89505692251576,19.5319369266111,14.9007779523763,0.729271435867659,5.63006394958078,1.90807648954808,12.0101514945474,8.86045606804965,39.8391377840772,14.5468067341123,7.5484266377856,48.6091461419694,24.8318859158518,4.65619680962872,2.96281616323541,1.64250320499731,0.495704564919571,0.266431170437521,1.60412150513014,0.0857026561459645,21.7394189498874,150.83102283142,5.72807129306495,81.5797517417071,40.9609372084561,2.33520537182866,0.85413726356334,90.3143099897373,7.86607400383624,164.565868330189,51.0278683148081,35.7660075215142,21.3519884679847,9.2786880100992,5.43959948379482,25.4788201209076
41,1.41895974900599,17.5323611584516,29.4527551980813,0.649349088390913,3.5609399190689,21673.811975854,4.0455338082902,339.282211804785,1016.94472242401,18481.6736623784,21.3527674414608,5.49708194503996,5.59439960241995,0.124858816382357,43.523829616847,24.0691145550781,2.38451638232758,29.7013264663404,16.7393345878337,1.42711410002791,5.74782978638127,0.799549893087642,6.58090662362571,11.2222993206104,48.1309315674903,14.7907081170739,1.54317920970598,71.5329877612756,7.73685106086603,1.04087981344818,5.05910865556155,3.62925505524114,0.140090928375411,0.110984693102856,0.402183358800456,0.217452508534469,19.8378156124779,96.8127769066993,8.90120439001439,47.8929838262234,22.652108989333,2.50653522371665,0.694437902928587,93.0552062600627,5.46077061371248,68.6215281150232,80.5238908095692,10.9332848273594,19.1338740769464,10.7676479581447,3.84602981923546,28.481639320933
42,0.978865827557704,15.3680537619677,24.4466639847251,0.90151050767239,4.27648723976235,17061.2813642771,3.93609323349899,368.560042995705,1014.53677226004,16532.3627173739,14.6609907910524,5.38208096788007,5.7119221577678,0.1383747214688,44.7322561839592,21.1576566255944,0.240793461908828,31.401218950636,21.1185337068602,1.2707483452179,5.60779874687277,0.261595596131395,4.69688694529926,13.8055372294216,45.4522926824398,22.5970306310856,2.63188299207857,67.9135153245075,3.27702042149233,0.734222424992315,9.35305705270794,6.50683294584839,0.317540037065577,0.1347656603138,0.389592192673938,0.0803581662241381,24.0342001785479,136.357306615025,9.30418221900346,38.7115119604207,14.9490161445413,2.19982516750432,0.851480549507065,92.2552635901413,6.38600084911785,44.1049203455927,84.6196961746112,7.36127862533227,15.3152919768385,11.7653964739996,3.21732512716154,30.442276150457
45,1.10542492911744,11.9494170186782,19.5006154602147,0.612786919869018,2.39251939414469,22337.8946799475,5.36320937070977,692.01753701462,684.990529136214,39141.1710291552,10.2823082355004,2.43908129630924,3.98260175989412,0.128545933438704,28.0716555823724,29.7041040257761,2.14440273747047,22.8613280698398,29.0008811291928,0.898373041504597,4.37264692456779,0.598585109426383,6.76327387756925,14.831851951637,49.214439086605,8.08494330539613,5.4885194592987,60.0194742622462,21.6546738787502,0.912386734610444,2.56685645421286,1.28366682052289,0.186744086337334,0.0584354161129333,0.807291478421722,0.136699689093251,47.6847746545458,83.1834551626626,3.65332707842769,23.1189439718535,33.9275936271066,1.857512680731,0.872265646258352,78.7748900191399,19.45601450568,37.4376763079331,78.5094074473162,13.6334672076599,25.271971879851,10.4827067969098,4.35837985380853,31.5545176533361
46,0.850066657102876,13.0256311717103,22.7230439548577,0.627453050615382,2.09977013608836,21076.006783842,6.31008421003146,1020.50089449062,582.810387765663,53313.3654404807,9.65000482963162,1.82994478041489,2.94569857753874,0.0853066446155792,26.2162384854015,25.7261803724259,0.95754457801069,23.4942598880937,37.851210215896,0.757681192926817,3.20342790595855,0.364388911164738,6.09676086577096,15.80752111667,43.5094498478744,9.01351054472125,7.40467667556636,53.604922181081,26.1651583267626,1.05917088642544,4.00240129964049,1.27375344614568,0.198827834507058,0.283910930799397,5.12134633433832,0.1111289760899,60.9666167195448,35.26031144754,2.79717748682661,23.5191298020556,33.8103483280137,3.02021063890721,2.11176032726206,74.5906497651388,23.9991410229383,28.1259509579748,71.0691924317642,18.456816652297,27.8573104535114,10.8978942835323,4.61531292996568,30.8883942646282
47,1.16169040878548,12.1390155149788,16.6591948531417,0.675114451140869,2.46238879509891,23259.9983990992,5.13500868594099,655.889806876196,1105.39268091375,26737.4615698724,10.5589601766474,2.95611206696825,3.01298985747492,0.126669500017108,6.23711811886394,1.29270239065643,1.77338000170374,15.41289591945,23.5087110316706,0.378854515863209,9.03721220256332,0.766714032406813,8.4129991031918,8.06311745709592,43.2802742579917,16.840197362504,28.0903784165086,7.68640061930356,44.0976853640619,5.19407171043077,5.65633122562644,1.39497039999573,0.193547791328093,0.189379599058265,23.1134412706345,0.0440719770251367,34.3139713673004,127.976173396283,3.92417626961102,24.3537171930922,32.8748017691703,0.857881859382249,3.07726048390787,49.8180920192654,48.3092727482936,27.4015063453755,43.6451286372768,29.8808924055739,1.05043465742966,10.3913300042895,4.82775892005349,32.9616819358985
48,0.820069369972411,8.25101944443828,11.2277942828277,0.498069876696921,1.76564404695055,20616.0935928716,4.52608037194853,650.91998237897,867.41772927923,28263.4821690201,8.16657657575194,2.61803842426444,4.69310860775115,0.175283624355573,1.41933511740092,0.737097896965083,2.4166761526886,11.7787762867078,27.9806535646951,0.474610062300966,9.70551268091245,0.683297245277081,9.49760112839406,7.88040565655466,41.3918379202312,8.20500978855153,15.9472829137116,2.34063374575151,69.4190137745065,2.47540596283838,2.36553023340999,0.548172978270323,0.40196175151729,0.245852134009695,10.5214996713207,0.119054529619338,42.4010839172831,133.116111145859,3.61656008011053,18.2651749799105,45.5669621540783,0.84061542316021,1.12325606245043,35.6180339333934,62.5026515683804,24.0491001128871,47.8463232803084,33.8870454816708,0.440866028645178,10.0598744192239,5.21781551141513,35.2055153466636
49,1.45243368782276,17.2170334558247,29.0325168023045,0.819029417460718,3.83485985984133,8369.39099343333,4.59482272344797,972.453973479228,685.485176827571,35919.6197396873,14.3443941248112,4.71537551380794,4.48502520553894,0.212149146299505,15.5327235744488,5.66249876262104,2.98647459758317,18.7508152279837,46.0579330300247,0.281913293796549,4.35169429587967,0.355218260789736,6.37802859381626,22.3172282287578,36.4939596249954,28.0454197216219,9.87693825099529,21.3790101482735,37.2432698456561,5.84832314494734,12.6963221375262,2.66988247414222,1.05630592216607,0.187599419341279,3.96355448423787,0.103855639244878,54.7640313553522,62.5888777471099,6.88023175704553,34.0934765190115,31.6301575242843,3.94047743518251,3.60926465383058,66.0430153496441,31.8226929958887,47.2867943240414,51.7053626507613,33.3719687186487,2.67363853721549,10.9317203455277,5.6542624831588,26.3639485422284
